termo,codigo_cnae,descricao_cnae,secao,divisao,grupo,classe,tipo,relevancia,data_criacao
Mao,7820500,,N,78,,,atividade,85,
Obra,7820500,,N,78,,,atividade,85,
Obra,7820500,,N,78,,,atividade,85,
Temporária,7820500,,N,78,,,atividade,85,
Temporaria,7820500,,N,78,,,atividade,85,
Locação de mão-de-obra temporária,7820500,,N,78,,,palavra_chave,90,
Fornecimento e gestão de recursos humanos para terceiros,7830200,,N,78,,,nome_oficial,100,
Fornecimento,7830200,,N,78,,,atividade,85,
Fornecimento,7830200,,N,78,,,atividade,85,
Gestão,7830200,,N,78,,,atividade,85,
Gestao,7830200,,N,78,,,atividade,85,
Recursos,7830200,,N,78,,,atividade,85,
Recursos,7830200,,N,78,,,atividade,85,
Humanos,7830200,,N,78,,,atividade,85,
Humanos,7830200,,N,78,,,atividade,85,
Terceiros,7830200,,N,78,,,atividade,85,
Terceiros,7830200,,N,78,,,atividade,85,
Fornecimento e gestão de recursos humanos para terceiros,7830200,,N,78,,,palavra_chave,90,
Agências de viagens,7911200,,N,79,,,nome_oficial,100,
Agências,7911200,,N,79,,,atividade,85,
Agencias,7911200,,N,79,,,atividade,85,
Viagens,7911200,,N,79,,,atividade,85,
Viagens,7911200,,N,79,,,atividade,85,
Agências de viagens,7911200,,N,79,,,palavra_chave,90,
Operadores turísticos,7912100,,N,79,,,nome_oficial,100,
Operadores,7912100,,N,79,,,atividade,85,
Operadores,7912100,,N,79,,,atividade,85,
Turísticos,7912100,,N,79,,,atividade,85,
Turisticos,7912100,,N,79,,,atividade,85,
Operadores turísticos,7912100,,N,79,,,palavra_chave,90,
Atividades de reservas e outros serviços de turismo não especificados anteriormente,7920200,,N,79,,,nome_oficial,100,
Reservas,7920200,,N,79,,,atividade,85,
Reservas,7920200,,N,79,,,atividade,85,
Outros,7920200,,N,79,,,atividade,85,
Outros,7920200,,N,79,,,atividade,85,
Turismo,7920200,,N,79,,,atividade,85,
Turismo,7920200,,N,79,,,atividade,85,
Especificados,7920200,,N,79,,,atividade,85,
Especificados,7920200,,N,79,,,atividade,85,
Atividades de reservas e outros serviços de turismo não especificados anteriormente,7920200,,N,79,,,palavra_chave,90,
Atividades de vigilância e segurança privada,8011100,,N,80,,,nome_oficial,100,
Vigilância,8011100,,N,80,,,atividade,85,
Vigilancia,8011100,,N,80,,,atividade,85,
Segurança,8011100,,N,80,,,atividade,85,
Seguranca,8011100,,N,80,,,atividade,85,
Privada,8011100,,N,80,,,atividade,85,
Privada,8011100,,N,80,,,atividade,85,
Atividades de vigilância e segurança privada,8011100,,N,80,,,palavra_chave,90,
Vigilância e segurança eletrônica,8011101,,N,80,,,nome_oficial,100,
Vigilância,8011101,,N,80,,,atividade,85,
Vigilancia,8011101,,N,80,,,atividade,85,
Segurança,8011101,,N,80,,,atividade,85,
Seguranca,8011101,,N,80,,,atividade,85,
Eletrônica,8011101,,N,80,,,atividade,85,
Eletronica,8011101,,N,80,,,atividade,85,
Vigilância e segurança eletrônica,8011101,,N,80,,,palavra_chave,90,
Atividades de transporte de valores,8012900,,N,80,,,nome_oficial,100,
Transporte,8012900,,N,80,,,atividade,85,
Transporte,8012900,,N,80,,,atividade,85,
Valores,8012900,,N,80,,,atividade,85,
Valores,8012900,,N,80,,,atividade,85,
Atividades de transporte de valores,8012900,,N,80,,,palavra_chave,90,
"Serviços combinados para apoio a edifícios, exceto condomínios prediais",8111700,,N,81,,,nome_oficial,100,
Combinados,8111700,,N,81,,,atividade,85,
Combinados,8111700,,N,81,,,atividade,85,
Apoio,8111700,,N,81,,,atividade,85,
Apoio,8111700,,N,81,,,atividade,85,
Edifícios,8111700,,N,81,,,atividade,85,
Edificios,8111700,,N,81,,,atividade,85,
Condomínios,8111700,,N,81,,,atividade,85,
Condominios,8111700,,N,81,,,atividade,85,
Prediais,8111700,,N,81,,,atividade,85,
Prediais,8111700,,N,81,,,atividade,85,
"Serviços combinados para apoio a edifícios, exceto condomínios prediais",8111700,,N,81,,,palavra_chave,90,
Condomínios prediais,8112500,,N,81,,,nome_oficial,100,
Condomínios,8112500,,N,81,,,atividade,85,
Condominios,8112500,,N,81,,,atividade,85,
Prediais,8112500,,N,81,,,atividade,85,
Prediais,8112500,,N,81,,,atividade,85,
Condomínios prediais,8112500,,N,81,,,palavra_chave,90,
Limpeza em prédios e em domicílios,8121400,,N,81,,,nome_oficial,100,
Limpeza,8121400,,N,81,,,atividade,85,
Limpeza,8121400,,N,81,,,atividade,85,
Prédios,8121400,,N,81,,,atividade,85,
Predios,8121400,,N,81,,,atividade,85,
Domicílios,8121400,,N,81,,,atividade,85,
Domicilios,8121400,,N,81,,,atividade,85,
Limpeza em prédios e em domicílios,8121400,,N,81,,,palavra_chave,90,
Imunização e controle de pragas urbanas,8122200,,N,81,,,nome_oficial,100,
Imunização,8122200,,N,81,,,atividade,85,
Imunizacao,8122200,,N,81,,,atividade,85,
Controle,8122200,,N,81,,,atividade,85,
Controle,8122200,,N,81,,,atividade,85,
Pragas,8122200,,N,81,,,atividade,85,
Pragas,8122200,,N,81,,,atividade,85,
Urbanas,8122200,,N,81,,,atividade,85,
Urbanas,8122200,,N,81,,,atividade,85,
Imunização e controle de pragas urbanas,8122200,,N,81,,,palavra_chave,90,
Atividades paisagísticas,8130300,,N,81,,,nome_oficial,100,
Paisagísticas,8130300,,N,81,,,atividade,85,
Paisagisticas,8130300,,N,81,,,atividade,85,
Atividades paisagísticas,8130300,,N,81,,,palavra_chave,90,
Serviços combinados de escritório e apoio administrativo,8211300,,N,82,,,nome_oficial,100,
Combinados,8211300,,N,82,,,atividade,85,
Combinados,8211300,,N,82,,,atividade,85,
Escritório,8211300,,N,82,,,atividade,85,
Escritorio,8211300,,N,82,,,atividade,85,
Apoio,8211300,,N,82,,,atividade,85,
Apoio,8211300,,N,82,,,atividade,85,
Administrativo,8211300,,N,82,,,atividade,85,
Administrativo,8211300,,N,82,,,atividade,85,
Serviços combinados de escritório e apoio administrativo,8211300,,N,82,,,palavra_chave,90,
Fotocópias,8219901,,N,82,,,nome_oficial,100,
Fotocópias,8219901,,N,82,,,atividade,85,
Fotocopias,8219901,,N,82,,,atividade,85,
Fotocópias,8219901,,N,82,,,palavra_chave,90,
Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,8219999,,N,82,,,nome_oficial,100,
Preparação,8219999,,N,82,,,atividade,85,
Preparacao,8219999,,N,82,,,atividade,85,
Documentos,8219999,,N,82,,,atividade,85,
Documentos,8219999,,N,82,,,atividade,85,
Especializados,8219999,,N,82,,,atividade,85,
Especializados,8219999,,N,82,,,atividade,85,
Apoio,8219999,,N,82,,,atividade,85,
Apoio,8219999,,N,82,,,atividade,85,
Administrativo,8219999,,N,82,,,atividade,85,
Administrativo,8219999,,N,82,,,atividade,85,
Especificados,8219999,,N,82,,,atividade,85,
Especificados,8219999,,N,82,,,atividade,85,
Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,8219999,,N,82,,,palavra_chave,90,
Atividades de teleatendimento,8220200,,N,82,,,nome_oficial,100,
Teleatendimento,8220200,,N,82,,,atividade,85,
Teleatendimento,8220200,,N,82,,,atividade,85,
Atividades de teleatendimento,8220200,,N,82,,,palavra_chave,90,
"Serviços de organização de feiras, congressos, exposições e festas",8230001,,N,82,,,nome_oficial,100,
Organização,8230001,,N,82,,,atividade,85,
Organizacao,8230001,,N,82,,,atividade,85,
Feiras,8230001,,N,82,,,atividade,85,
Feiras,8230001,,N,82,,,atividade,85,
Congressos,8230001,,N,82,,,atividade,85,
Congressos,8230001,,N,82,,,atividade,85,
Exposições,8230001,,N,82,,,atividade,85,
Exposicoes,8230001,,N,82,,,atividade,85,
Festas,8230001,,N,82,,,atividade,85,
Festas,8230001,,N,82,,,atividade,85,
"Serviços de organização de feiras, congressos, exposições e festas",8230001,,N,82,,,palavra_chave,90,
Casas de festas e eventos,8230002,,N,82,,,nome_oficial,100,
Casas,8230002,,N,82,,,atividade,85,
Casas,8230002,,N,82,,,atividade,85,
Festas,8230002,,N,82,,,atividade,85,
Festas,8230002,,N,82,,,atividade,85,
Eventos,8230002,,N,82,,,atividade,85,
Eventos,8230002,,N,82,,,atividade,85,
Casas de festas e eventos,8230002,,N,82,,,palavra_chave,90,
Atividades de cobranças e informações cadastrais,8291100,,N,82,,,nome_oficial,100,
Cobranças,8291100,,N,82,,,atividade,85,
Cobrancas,8291100,,N,82,,,atividade,85,
Informações,8291100,,N,82,,,atividade,85,
Informacoes,8291100,,N,82,,,atividade,85,
Cadastrais,8291100,,N,82,,,atividade,85,
Cadastrais,8291100,,N,82,,,atividade,85,
Atividades de cobranças e informações cadastrais,8291100,,N,82,,,palavra_chave,90,
Administração pública em geral,8411600,,O,84,,,nome_oficial,100,
Administração,8411600,,O,84,,,atividade,85,
Administracao,8411600,,O,84,,,atividade,85,
Pública,8411600,,O,84,,,atividade,85,
Publica,8411600,,O,84,,,atividade,85,
Geral,8411600,,O,84,,,atividade,85,
Geral,8411600,,O,84,,,atividade,85,
Administração pública em geral,8411600,,O,84,,,palavra_chave,90,
